customer_id,first_name,last_name,age,gender,marital_status,number_of_dependents,education_level,province,employment_status,monthly_income,income_band,monthly_expenses,account_tenure_years,monthly_transactions,avg_transaction_value,digital_login_frequency,branch_visit_count,late_payment_count,preferred_channel,has_savings_account,has_credit_card,has_home_loan,has_personal_loan,has_vehicle_finance,has_investment_account,active_products_count,credit_score,loan_utilisation_rate,days_since_last_default,churn_risk_label
CUST-00397,Lungelo,Daniels,36,Male,Married,3,Matric,Mpumalanga,Employed,8100.0,LSM 5-6,7300.0,3.1,15,730.62,7,2,3,Passive,1,1,1,0,0,0,3,531,0.67,200,Low
CUST-00398,Mihlali,Reddy,48,Female,Married,1,Matric,Gauteng,Employed,13500.0,LSM 5-6,10200.0,8.0,31,50.0,19,0,4,Digital-Preferred,1,0,0,1,0,0,2,505,0.494,102,Medium
CUST-00399,Zara,Mthembu,43,Female,Married,0,Postgraduate,Gauteng,Employed,57300.0,Affluent,29800.0,8.7,52,856.17,9,8,2,Branch-Preferred,1,1,1,0,0,1,4,659,0.181,24,Low
CUST-00400,Sipho,Mthembu,27,Male,Married,4,Diploma,Limpopo,Unemployed,1975.57,LSM 1-4,2100.0,4.5,21,204.16,8,0,5,Passive,0,0,0,0,0,0,0,409,0.0,9999,Medium
CUST-00401,Mihlali,Nxumalo,30,Female,Single,1,Degree,Gauteng,Employed,29400.0,LSM 7-8,20000.0,12.3,28,666.16,2,3,4,Passive,0,1,0,1,1,0,3,572,0.494,277,Low
CUST-00402,Rayan,Khumalo,33,Male,Married,0,Degree,KwaZulu-Natal,Unemployed,903.81,LSM 1-4,500.0,6.2,3,50.0,13,3,3,Digital-Preferred,1,0,0,0,0,0,1,481,0.0,250,Medium
CUST-00403,Kiran,du Plessis,36,Male,Divorced,4,Matric,Limpopo,Employed,4700.0,LSM 1-4,4900.0,4.2,18,157.73,17,3,5,Digital-Preferred,1,1,0,0,0,0,2,445,0.684,630,High
CUST-00404,Vusi,Sithole,29,Male,Single,0,Degree,North West,Employed,43800.0,Affluent,26900.0,4.7,47,777.38,16,1,1,Digital-Preferred,1,0,1,0,1,0,3,657,0.295,1706,Low
CUST-00405,Luca,Hendricks,41,Male,Married,0,Diploma,Limpopo,Employed,6200.0,LSM 1-4,4000.0,1.9,10,405.28,11,5,0,Digital-Preferred,1,0,0,0,1,0,2,671,0.434,9999,Medium
CUST-00406,Shenay,Ndlovu,33,Female,Married,2,Degree,Mpumalanga,Employed,53000.0,Affluent,36700.0,8.3,44,797.93,15,4,3,Digital-Preferred,1,1,1,1,1,1,6,611,0.486,9999,Low
CUST-00407,Zanele,Maharaj,31,Female,Single,0,Matric,Western Cape,Unemployed,358.41,LSM 1-4,300.0,5.9,3,50.0,14,2,1,Digital-Preferred,1,0,0,0,0,0,1,582,0.0,9999,High
CUST-00408,Nkosinathi,Williams,36,Male,Married,3,No Matric,Limpopo,Employed,3300.0,LSM 1-4,3500.0,0.5,11,465.11,2,6,5,Branch-Preferred,1,0,0,0,0,0,1,437,0.0,9999,High
CUST-00409,Kim,Zulu,20,Female,Single,0,Matric,KwaZulu-Natal,Employed,2300.0,LSM 1-4,1700.0,0.5,3,536.72,22,3,2,Digital-Preferred,1,0,0,0,0,0,1,565,0.0,211,Medium
CUST-00410,Nomvula,Govender,24,Female,Single,1,Diploma,Limpopo,Unemployed,438.47,LSM 1-4,500.0,2.5,14,50.0,5,2,1,Passive,1,1,0,0,0,0,2,565,0.742,291,High
CUST-00411,Nokwanda,Pretorius,23,Female,Single,0,Degree,Eastern Cape,Employed,37300.0,LSM 7-8,20500.0,0.5,38,520.43,17,1,1,Digital-Preferred,1,1,0,0,0,0,2,585,0.487,9999,Medium
CUST-00412,Mandla,Ndlovu,18,Male,Single,2,Degree,Western Cape,Employed,25700.0,LSM 7-8,15700.0,1.1,27,452.43,25,1,1,Digital-Only,1,0,1,1,0,0,3,554,0.55,1175,Medium
CUST-00413,Samantha,Buthelezi,27,Female,Married,2,Diploma,Northern Cape,Self-Employed,14400.0,LSM 5-6,10700.0,6.0,30,193.61,23,0,1,Digital-Only,1,1,0,0,1,0,3,594,0.432,9999,Low
CUST-00414,Priya,Hendricks,36,Male,Single,0,Matric,KwaZulu-Natal,Self-Employed,12000.0,LSM 5-6,7300.0,5.4,20,61.09,15,3,2,Digital-Preferred,1,0,0,0,0,0,1,580,0.0,77,Medium
CUST-00415,Thandi,Johnson,61,Female,Married,2,No Matric,Eastern Cape,Retired,2720.19,LSM 1-4,2900.0,6.8,13,99.18,8,5,5,Branch-Preferred,0,0,0,0,0,0,0,503,0.0,1032,Medium
CUST-00416,Siphokazi,Motsepe,33,Female,Married,3,Degree,Western Cape,Employed,27400.0,LSM 7-8,14400.0,5.1,31,104.48,17,3,2,Digital-Preferred,1,0,1,1,0,0,3,597,0.262,289,Low
CUST-00417,Kim,Ndlovu,38,Female,Divorced,0,Diploma,KwaZulu-Natal,Employed,19500.0,LSM 5-6,10200.0,6.2,18,663.81,12,3,4,Digital-Preferred,1,1,1,1,1,0,5,564,0.627,179,Low
CUST-00418,Kagiso,Cele,39,Male,Divorced,0,Degree,KwaZulu-Natal,Employed,28000.0,LSM 7-8,20100.0,3.9,37,409.72,6,9,1,Branch-Preferred,1,1,0,1,1,0,4,611,0.516,9999,Low
CUST-00419,Johan,Smith,56,Male,Married,3,No Matric,Free State,Employed,5400.0,LSM 1-4,4800.0,6.2,6,721.54,3,3,1,Passive,1,0,0,0,0,0,1,600,0.0,324,Medium
CUST-00420,Mihlali,Joubert,40,Female,Married,3,Matric,KwaZulu-Natal,Unemployed,1734.69,LSM 1-4,1800.0,5.3,15,112.57,13,4,4,Digital-Preferred,0,1,0,0,0,0,1,518,0.802,34,Medium
CUST-00421,Arjun,Mthethwa,32,Male,Single,0,Postgraduate,Eastern Cape,Employed,59700.0,Affluent,36000.0,4.4,60,439.56,19,5,2,Digital-Preferred,1,1,1,0,1,0,4,602,0.357,391,Low
CUST-00422,Arjun,Dlamini,26,Male,Married,0,Matric,Western Cape,Unemployed,1414.4,LSM 1-4,800.0,4.5,3,50.0,16,1,1,Digital-Preferred,1,0,0,1,0,0,2,556,0.571,371,Medium
CUST-00423,Tayla,Hendricks,28,Female,Married,0,No Matric,Mpumalanga,Unemployed,1653.03,LSM 1-4,1000.0,5.0,3,377.7,16,5,4,Digital-Preferred,1,0,0,0,0,0,1,483,0.0,140,Medium
CUST-00424,Nokwanda,van der Berg,23,Female,Single,1,Diploma,Limpopo,Employed,10100.0,LSM 5-6,7500.0,4.3,8,1315.3,14,2,0,Digital-Preferred,1,0,0,1,0,0,2,623,0.494,9999,Medium
CUST-00425,Nhlanhla,du Plessis,51,Male,Single,0,Diploma,Gauteng,Employed,24200.0,LSM 7-8,12600.0,7.6,41,489.34,11,4,1,Digital-Preferred,1,1,1,1,0,1,5,673,0.434,9999,Low
CUST-00426,Rayan,Smith,29,Male,Married,3,Postgraduate,KwaZulu-Natal,Employed,51900.0,Affluent,27600.0,4.3,40,945.97,21,3,1,Digital-Preferred,1,1,1,1,1,0,5,686,0.385,9999,Low
CUST-00427,Nandi,Joubert,36,Female,Married,1,Degree,Limpopo,Employed,38700.0,LSM 7-8,21300.0,9.9,26,559.54,15,3,1,Digital-Preferred,1,1,1,0,1,0,4,715,0.294,1524,Low
CUST-00428,Rayan,Williams,42,Male,Married,2,Diploma,Gauteng,Employed,20600.0,LSM 7-8,13500.0,7.9,27,461.71,9,1,0,Passive,1,0,0,1,1,1,4,714,0.367,9999,Low
CUST-00429,Heinrich,Joubert,49,Male,Single,2,No Matric,Western Cape,Retired,3131.58,LSM 1-4,2600.0,3.0,3,827.07,6,3,5,Passive,0,0,0,0,0,0,0,468,0.0,299,Medium
CUST-00430,Sbusiso,Mokoena,68,Male,Divorced,0,Matric,KwaZulu-Natal,Employed,11300.0,LSM 5-6,7100.0,2.3,10,995.68,7,4,2,Branch-Preferred,1,0,0,1,0,0,2,619,0.412,9999,High
CUST-00431,Lungelo,Williams,34,Male,Divorced,2,Degree,Gauteng,Employed,27100.0,LSM 7-8,16400.0,4.9,39,603.88,20,0,3,Digital-Preferred,1,0,1,1,0,0,3,559,0.566,1035,Low
CUST-00432,Samantha,Naidoo,34,Female,Married,1,Diploma,Northern Cape,Employed,22500.0,LSM 7-8,11500.0,2.1,17,643.64,8,9,2,Branch-Preferred,1,1,1,1,1,0,5,584,0.38,1845,Low
CUST-00433,Devan,Adams,39,Male,Divorced,2,Postgraduate,North West,Self-Employed,59200.0,Affluent,38800.0,9.6,47,367.86,12,4,4,Digital-Preferred,1,1,1,0,0,1,4,565,0.451,2974,Low
CUST-00434,Marco,Nxumalo,51,Male,Married,1,Diploma,Limpopo,Employed,19600.0,LSM 5-6,13000.0,9.9,25,288.24,6,7,0,Branch-Preferred,1,0,1,1,1,0,4,694,0.356,9999,Low
CUST-00435,Kefilwe,Govender,37,Female,Single,0,Matric,Gauteng,Unemployed,845.2,LSM 1-4,600.0,9.3,13,172.74,17,4,5,Digital-Preferred,1,0,0,0,0,0,1,501,0.0,1594,High
CUST-00436,Sandile,Joubert,28,Male,Single,0,Diploma,Free State,Employed,15900.0,LSM 5-6,9100.0,2.7,16,504.6,18,2,6,Digital-Preferred,1,0,0,0,1,0,2,377,0.737,81,High
CUST-00437,Sandile,Ndlovu,40,Male,Single,0,Diploma,Eastern Cape,Employed,18500.0,LSM 5-6,11000.0,8.6,27,385.37,7,4,1,Branch-Preferred,1,0,1,0,0,0,2,623,0.43,921,High
CUST-00438,Nomvula,Cele,25,Female,Single,1,No Matric,Free State,Unemployed,2487.71,LSM 1-4,2400.0,4.8,23,227.07,21,4,3,Digital-Preferred,1,0,0,1,0,0,2,507,0.637,10,Medium
CUST-00439,Ayanda,Brown,59,Female,Married,1,Matric,Gauteng,Employed,6500.0,LSM 1-4,4000.0,0.5,6,893.03,11,4,7,Digital-Preferred,1,0,1,1,0,0,3,370,0.793,38,High
CUST-00440,Sandile,Joubert,34,Male,Single,2,Degree,Gauteng,Employed,59900.0,Affluent,44200.0,8.0,46,805.1,32,3,0,Digital-Preferred,1,1,1,1,1,0,5,703,0.429,222,Low
CUST-00441,Jason,Hendricks,30,Male,Married,2,Matric,Eastern Cape,Employed,8900.0,LSM 5-6,6800.0,4.3,15,571.66,15,4,2,Digital-Preferred,1,0,0,0,0,0,1,555,0.0,1467,Medium
CUST-00442,Kagiso,Khumalo,33,Male,Married,3,Matric,North West,Retired,4853.97,LSM 1-4,4600.0,9.0,19,564.4,0,3,6,Passive,1,0,0,0,0,0,1,463,0.0,2293,High
CUST-00443,Ruan,Nxumalo,40,Male,Married,1,Diploma,Gauteng,Employed,8500.0,LSM 5-6,4800.0,3.0,16,585.59,21,4,3,Digital-Preferred,1,0,0,0,0,0,1,513,0.0,54,High
CUST-00444,Liezel,Jacobs,57,Female,Widowed,0,Diploma,KwaZulu-Natal,Employed,14500.0,LSM 5-6,9400.0,7.7,19,388.57,7,6,0,Branch-Preferred,1,1,0,0,0,0,2,686,0.337,1382,Medium
CUST-00445,Bongiwe,Mthethwa,29,Female,Married,2,Diploma,Western Cape,Unemployed,2294.98,LSM 1-4,2400.0,4.8,3,858.98,22,2,4,Digital-Preferred,1,0,0,1,0,0,2,450,0.667,1777,High
CUST-00446,Ashleigh,Brown,23,Female,Single,0,Postgraduate,Northern Cape,Employed,26000.0,LSM 7-8,18900.0,0.5,18,1200.15,17,4,1,Digital-Preferred,1,1,0,1,0,1,4,563,0.517,3370,Low
CUST-00447,Lindiwe,Daniels,38,Female,Married,1,Postgraduate,Limpopo,Employed,46500.0,Affluent,25000.0,6.4,43,585.43,27,6,0,Digital-Preferred,1,1,1,1,1,0,5,654,0.325,9999,Low
CUST-00448,Marco,Mokoena,30,Male,Married,1,Diploma,North West,Employed,17900.0,LSM 5-6,12100.0,10.8,18,622.38,9,3,1,Passive,1,0,1,0,0,0,2,658,0.35,2058,Low
CUST-00449,Zara,Jacobs,57,Female,Married,2,No Matric,Eastern Cape,Employed,7700.0,LSM 1-4,5900.0,5.0,12,145.57,18,2,3,Digital-Preferred,1,1,1,0,0,0,3,560,0.606,2315,Low
CUST-00450,Lerato,Hendricks,34,Female,Married,2,Degree,Mpumalanga,Employed,40800.0,Affluent,29900.0,10.4,37,635.09,8,3,0,Passive,1,1,1,0,1,1,5,718,0.454,9999,Low
CUST-00451,Kiran,Zulu,31,Male,Single,2,Matric,Western Cape,Employed,5700.0,LSM 1-4,4800.0,7.9,33,50.0,20,4,2,Digital-Preferred,1,0,0,0,0,0,1,583,0.0,1644,Medium
CUST-00452,Nandi,Ndlovu,34,Female,Single,0,Degree,Gauteng,Self-Employed,13700.0,LSM 5-6,8500.0,4.6,15,314.39,14,5,2,Digital-Preferred,1,1,0,0,0,0,2,591,0.464,9999,Medium
CUST-00453,Jason,Zulu,55,Male,Married,0,Matric,Eastern Cape,Unemployed,1223.76,LSM 1-4,500.0,1.2,22,50.0,13,3,1,Digital-Preferred,1,0,0,1,0,0,2,657,0.333,9999,Medium
CUST-00454,Zanele,Adams,44,Female,Single,0,Matric,Eastern Cape,Employed,6400.0,LSM 1-4,4000.0,2.0,25,333.31,21,2,1,Digital-Preferred,1,1,0,0,0,0,2,602,0.399,9999,Low
CUST-00455,Nomvula,Zulu,45,Female,Single,1,Diploma,Western Cape,Employed,17300.0,LSM 5-6,13100.0,10.5,28,384.01,6,4,3,Branch-Preferred,1,0,0,1,0,1,3,575,0.442,358,Low
CUST-00456,Pieter,Buthelezi,32,Male,Single,1,Diploma,KwaZulu-Natal,Employed,19700.0,LSM 5-6,10800.0,6.8,16,234.26,8,3,2,Passive,1,0,0,0,0,0,1,593,0.0,371,High
CUST-00457,Ashleigh,Mthethwa,38,Female,Single,0,Postgraduate,Limpopo,Employed,58900.0,Affluent,34600.0,3.7,50,668.33,11,1,3,Digital-Preferred,1,1,1,1,0,0,4,643,0.466,9999,Low
CUST-00458,Thabo,Zulu,43,Male,Single,1,Matric,Mpumalanga,Employed,15300.0,LSM 5-6,10800.0,8.5,17,690.09,8,4,2,Branch-Preferred,1,1,0,0,0,0,2,592,0.392,9999,Medium
CUST-00459,Aaliya,Mokoena,33,Female,Single,0,Postgraduate,KwaZulu-Natal,Employed,78800.0,Affluent,53000.0,3.1,79,712.16,26,4,1,Digital-Preferred,1,1,0,0,1,0,3,629,0.393,9999,Low
CUST-00460,Kyle,Reddy,30,Male,Married,3,No Matric,North West,Unemployed,0.0,LSM 1-4,0.0,2.5,13,50.0,17,1,1,Digital-Preferred,0,0,0,0,0,0,0,501,0.0,9999,Medium
CUST-00461,Musa,February,33,Male,Married,3,Degree,KwaZulu-Natal,Unemployed,1061.58,LSM 1-4,1100.0,5.3,9,50.0,17,6,5,Digital-Preferred,0,0,0,0,0,0,0,392,0.0,200,Medium
CUST-00462,Marco,van der Berg,36,Male,Married,2,Postgraduate,Gauteng,Employed,47300.0,Affluent,34700.0,15.7,56,796.92,17,2,0,Digital-Preferred,1,1,1,1,1,0,5,782,0.242,2347,Low
CUST-00463,Zara,Adams,48,Female,Single,0,Matric,Gauteng,Employed,11500.0,LSM 5-6,6800.0,8.2,15,523.68,1,6,2,Branch-Preferred,1,0,0,1,1,0,3,612,0.471,1375,Low
CUST-00464,Kagiso,du Plessis,38,Male,Married,3,No Matric,Western Cape,Employed,6300.0,LSM 1-4,6500.0,4.0,19,205.86,14,1,6,Digital-Preferred,1,1,0,0,0,0,2,401,0.784,296,High
CUST-00465,Jade,van der Berg,25,Female,Single,1,Degree,Gauteng,Employed,11900.0,LSM 5-6,7000.0,4.6,24,50.0,11,1,2,Digital-Preferred,1,0,0,0,0,0,1,549,0.0,9999,Medium
CUST-00466,Rayan,Pretorius,42,Male,Married,2,Degree,Limpopo,Employed,48200.0,Affluent,21300.0,11.0,45,517.85,23,2,0,Digital-Preferred,1,1,1,1,1,1,6,805,0.136,9999,Low
CUST-00467,Sipho,Jacobs,45,Male,Married,2,Matric,Limpopo,Employed,10600.0,LSM 5-6,7300.0,10.0,16,276.74,23,4,3,Digital-Preferred,1,0,0,1,1,0,3,586,0.603,640,Low
CUST-00468,Johan,Mthembu,43,Male,Divorced,0,Diploma,Western Cape,Employed,21600.0,LSM 7-8,10800.0,5.7,31,424.93,15,4,3,Digital-Preferred,1,1,0,0,1,1,4,624,0.527,802,Low
CUST-00469,Heinrich,Pretorius,38,Male,Divorced,2,Degree,North West,Self-Employed,36400.0,LSM 7-8,19300.0,6.8,29,697.08,8,3,4,Passive,1,1,1,1,0,0,4,526,0.544,745,Low
CUST-00470,Tayla,Nkosi,50,Female,Married,1,Matric,Free State,Retired,4476.49,LSM 1-4,3700.0,2.8,22,583.56,10,7,5,Branch-Preferred,1,0,0,0,0,0,1,503,0.0,1262,High
CUST-00471,Kiran,Johnson,34,Male,Married,2,Diploma,KwaZulu-Natal,Employed,26800.0,LSM 7-8,13700.0,8.8,26,511.34,9,2,3,Passive,1,1,1,0,1,0,4,568,0.472,1325,Low
CUST-00472,Cleo,Pillay,45,Female,Married,1,Matric,Gauteng,Employed,7400.0,LSM 1-4,3800.0,8.6,26,546.31,0,1,0,Passive,1,1,0,0,0,0,2,654,0.328,9999,Low
CUST-00473,Kefilwe,Nkosi,53,Female,Married,1,Matric,Gauteng,Employed,16100.0,LSM 5-6,9100.0,0.5,29,330.18,10,8,4,Branch-Preferred,1,1,1,0,0,0,3,493,0.558,443,Medium
CUST-00474,Ayanda,Naidoo,33,Female,Single,0,Degree,Eastern Cape,Employed,24200.0,LSM 7-8,13800.0,5.4,31,311.78,9,2,1,Passive,1,1,0,0,1,0,3,616,0.33,9999,Low
CUST-00475,Lindiwe,Mthethwa,35,Female,Single,1,Matric,KwaZulu-Natal,Student,1572.25,LSM 1-4,1700.0,1.5,10,50.0,16,1,3,Digital-Preferred,1,0,0,1,0,0,2,538,0.744,31,High
CUST-00476,Kavitha,Nkosi,29,Female,Divorced,0,Postgraduate,Eastern Cape,Employed,78800.0,Affluent,58900.0,7.0,71,654.17,17,1,0,Digital-Preferred,1,1,0,1,1,1,5,701,0.376,9999,Low
CUST-00477,Kim,February,38,Female,Divorced,1,Diploma,Eastern Cape,Self-Employed,14300.0,LSM 5-6,8700.0,2.2,24,448.32,17,9,5,Digital-Preferred,1,0,0,0,0,0,1,479,0.0,198,Medium
CUST-00478,Lindiwe,Motsepe,52,Female,Married,1,Diploma,Eastern Cape,Unemployed,627.02,LSM 1-4,700.0,1.1,3,259.17,1,6,2,Branch-Preferred,1,1,0,0,0,0,2,553,0.604,1311,High
CUST-00479,Fatima,Dlamini,32,Female,Single,0,Diploma,Gauteng,Employed,600.0,LSM 1-4,400.0,8.4,4,50.0,14,4,3,Digital-Preferred,1,0,0,0,0,0,1,533,0.0,384,High
CUST-00480,Chanel,Pillay,47,Female,Single,0,Matric,KwaZulu-Natal,Employed,19500.0,LSM 5-6,13300.0,5.8,24,758.2,17,6,2,Digital-Preferred,1,0,1,1,0,1,4,603,0.448,10,Low
CUST-00481,Tebogo,Motsepe,68,Male,Married,3,Diploma,KwaZulu-Natal,Self-Employed,31300.0,LSM 7-8,15900.0,6.9,33,777.2,9,5,1,Branch-Preferred,1,1,0,1,0,1,4,717,0.354,9999,Low
CUST-00482,Nozipho,Govender,40,Female,Single,0,Diploma,Mpumalanga,Employed,20700.0,LSM 7-8,11300.0,7.7,29,50.0,14,7,1,Digital-Preferred,1,1,0,1,0,0,3,656,0.355,31,Low
CUST-00483,Nkosinathi,Khumalo,52,Male,Married,0,Degree,Eastern Cape,Employed,49900.0,Affluent,29100.0,11.2,56,722.05,3,4,2,Branch-Preferred,1,1,1,0,0,1,4,678,0.3,9999,Low
CUST-00484,Shenay,Smith,35,Female,Single,1,Diploma,Eastern Cape,Student,1937.47,LSM 1-4,1700.0,3.9,16,442.87,8,7,4,Branch-Preferred,1,0,0,0,0,0,1,476,0.0,461,Medium
CUST-00485,Kefilwe,Mthethwa,31,Female,Single,0,Matric,Eastern Cape,Employed,9000.0,LSM 5-6,6200.0,4.4,3,1707.45,28,2,2,Digital-Preferred,1,0,0,0,0,0,1,540,0.0,9999,Medium
CUST-00486,Tayla,Mthethwa,30,Female,Single,0,Matric,Western Cape,Employed,13200.0,LSM 5-6,7100.0,4.7,20,261.55,15,2,1,Digital-Preferred,1,0,1,1,0,0,3,583,0.285,443,Low
CUST-00487,Siphokazi,Daniels,51,Female,Married,2,Degree,Gauteng,Employed,42800.0,Affluent,27600.0,11.1,48,405.09,23,4,2,Digital-Preferred,1,1,1,1,0,1,5,706,0.344,48,Low
CUST-00488,Nokwanda,du Plessis,58,Female,Married,4,Matric,Gauteng,Employed,16200.0,LSM 5-6,11200.0,5.9,22,703.87,14,5,1,Digital-Preferred,1,1,0,1,0,0,3,608,0.501,303,Medium
CUST-00489,Lindiwe,Dlamini,63,Female,Married,1,Matric,Gauteng,Unemployed,1316.97,LSM 1-4,1400.0,4.2,13,50.0,0,6,4,Branch-Preferred,0,1,0,0,0,0,1,500,0.661,638,High
CUST-00490,Vusi,Joubert,49,Male,Married,2,Matric,Gauteng,Unemployed,1318.66,LSM 1-4,1400.0,6.3,7,109.09,10,4,3,Branch-Preferred,0,0,0,0,0,0,0,565,0.0,24,Medium
CUST-00491,Vusi,Naidoo,58,Male,Married,0,Matric,KwaZulu-Natal,Unemployed,1547.91,LSM 1-4,600.0,10.6,19,115.83,3,5,5,Branch-Preferred,1,0,0,0,0,0,1,465,0.0,607,High
CUST-00492,Arjun,Ngubane,42,Male,Married,1,Diploma,Limpopo,Employed,23100.0,LSM 7-8,13300.0,6.8,23,890.18,12,3,0,Digital-Preferred,1,1,0,1,1,0,4,691,0.283,2764,Low
CUST-00493,Musa,Mkhize,30,Male,Married,3,Diploma,Gauteng,Employed,22100.0,LSM 7-8,16500.0,5.7,29,556.64,25,1,3,Digital-Only,1,0,1,0,0,0,2,519,0.495,960,Low
CUST-00494,Thandi,Nkosi,42,Female,Married,1,Postgraduate,Gauteng,Employed,76800.0,Affluent,54500.0,15.9,65,744.31,23,2,3,Digital-Preferred,1,1,1,1,1,1,6,679,0.369,9999,Low
CUST-00495,Nozipho,Smith,30,Female,Married,3,Matric,Gauteng,Self-Employed,6800.0,LSM 1-4,5000.0,9.4,15,276.46,17,5,1,Digital-Preferred,1,0,0,1,0,0,2,615,0.388,450,Medium
CUST-00496,Liezel,Dlamini,72,Female,Married,1,Matric,KwaZulu-Natal,Retired,2589.17,LSM 1-4,2100.0,8.7,16,262.88,3,4,1,Branch-Preferred,1,0,0,0,0,0,1,581,0.0,158,High
CUST-00497,Mandla,Joubert,21,Male,Married,1,Matric,Gauteng,Unemployed,2965.6,LSM 1-4,2300.0,1.0,14,50.0,13,3,3,Digital-Preferred,1,0,0,0,0,0,1,499,0.0,129,Medium
CUST-00498,Shenay,Smith,29,Female,Married,2,Degree,Gauteng,Self-Employed,23600.0,LSM 7-8,16400.0,4.7,36,452.27,4,5,1,Branch-Preferred,1,0,0,0,0,0,1,573,0.0,106,High
CUST-00499,Dylan,Mokoena,44,Male,Married,1,Diploma,KwaZulu-Natal,Self-Employed,26800.0,LSM 7-8,17100.0,1.3,33,330.63,16,3,3,Digital-Preferred,1,1,1,1,1,0,5,554,0.425,240,Low
CUST-00500,Bongiwe,Mkhize,23,Female,Married,1,Diploma,Northern Cape,Employed,19900.0,LSM 5-6,10000.0,6.4,32,71.9,12,3,0,Digital-Preferred,1,0,1,1,1,0,4,655,0.325,9999,Low
CUST-00501,Liezel,Maharaj,40,Female,Single,0,Degree,KwaZulu-Natal,Employed,34500.0,LSM 7-8,17700.0,7.5,27,266.62,14,7,2,Digital-Preferred,1,1,1,1,1,0,5,642,0.532,61,Low
CUST-00502,Devan,Naidoo,52,Male,Married,0,Matric,Gauteng,Unemployed,1240.04,LSM 1-4,600.0,0.5,4,50.0,3,7,0,Branch-Preferred,0,0,0,0,0,0,0,634,0.0,547,Medium
CUST-00503,Kagiso,Dlamini,27,Male,Single,0,Matric,Western Cape,Retired,4518.03,LSM 1-4,2700.0,8.9,14,408.6,20,4,0,Digital-Preferred,1,0,0,0,0,0,1,658,0.0,2145,Medium
CUST-00504,Ruan,Joubert,22,Male,Single,0,Diploma,Gauteng,Employed,12600.0,LSM 5-6,8800.0,2.0,24,50.0,17,3,0,Digital-Preferred,1,0,0,1,0,0,2,548,0.726,9999,High
CUST-00505,Sandile,Dlamini,18,Male,Single,1,Matric,Western Cape,Unemployed,1227.21,LSM 1-4,1300.0,0.5,15,195.21,18,1,5,Digital-Preferred,1,0,0,0,0,0,1,417,0.0,78,High
CUST-00506,André,Sithole,28,Male,Married,1,Degree,KwaZulu-Natal,Employed,20200.0,LSM 7-8,10000.0,1.5,17,458.47,14,1,3,Digital-Preferred,1,0,0,1,1,0,3,524,0.598,9999,Medium
CUST-00507,Arjun,Ngubane,46,Male,Married,2,Diploma,North West,Self-Employed,14100.0,LSM 5-6,9500.0,7.4,26,152.71,13,4,2,Digital-Preferred,1,0,0,1,0,0,2,590,0.537,447,Medium
CUST-00508,Siyanda,Smith,53,Male,Divorced,1,Degree,North West,Unemployed,2463.23,LSM 1-4,2500.0,6.7,7,425.92,2,1,5,Passive,1,0,0,0,0,0,1,494,0.0,555,Medium
CUST-00509,Tebogo,February,59,Male,Married,0,Degree,Limpopo,Unemployed,1120.42,LSM 1-4,700.0,4.9,16,305.86,9,7,3,Branch-Preferred,1,0,0,0,0,0,1,571,0.0,237,Medium
CUST-00510,Sipho,Reddy,46,Male,Divorced,2,Degree,Gauteng,Employed,27900.0,LSM 7-8,20100.0,5.6,31,947.99,21,8,3,Digital-Preferred,1,1,1,1,0,1,5,571,0.365,830,Low
CUST-00511,Nomvula,Maharaj,43,Female,Married,6,Matric,Western Cape,Employed,11400.0,LSM 5-6,9500.0,13.6,16,650.49,14,2,2,Digital-Preferred,1,0,0,1,0,0,2,663,0.668,9999,Medium
CUST-00512,Thabo,Dlamini,30,Male,Married,2,Matric,KwaZulu-Natal,Unemployed,1432.55,LSM 1-4,1500.0,1.5,7,200.23,10,3,3,Passive,1,0,0,0,0,0,1,527,0.0,831,High
CUST-00513,Fatima,Mthembu,52,Female,Single,0,Matric,Limpopo,Unemployed,1915.51,LSM 1-4,1300.0,3.0,12,186.64,12,5,3,Digital-Preferred,0,0,0,0,0,0,0,540,0.0,589,Medium
CUST-00514,Dylan,Hendricks,31,Male,Single,0,Postgraduate,Gauteng,Self-Employed,46400.0,Affluent,21100.0,9.6,42,997.77,20,0,0,Digital-Preferred,1,1,0,1,1,1,5,677,0.357,9999,Low
CUST-00515,Vusi,Mthethwa,36,Male,Married,2,Postgraduate,Eastern Cape,Employed,46200.0,Affluent,31900.0,5.0,32,938.34,11,2,0,Digital-Preferred,1,1,1,0,1,1,5,746,0.233,9999,Low
CUST-00516,Marco,Pretorius,44,Male,Divorced,0,Degree,KwaZulu-Natal,Self-Employed,24000.0,LSM 7-8,14900.0,3.3,31,707.63,6,3,1,Passive,1,0,0,1,1,0,3,637,0.634,9999,Low
CUST-00517,Fatima,Reddy,50,Female,Single,1,Matric,Western Cape,Unemployed,423.17,LSM 1-4,400.0,8.4,20,50.0,16,3,6,Digital-Preferred,1,0,0,0,0,0,1,461,0.0,1390,Medium
CUST-00518,Devan,Mokoena,27,Male,Single,0,Matric,KwaZulu-Natal,Employed,12800.0,LSM 5-6,9200.0,7.3,25,201.87,24,3,1,Digital-Preferred,1,1,0,0,1,0,3,619,0.46,9999,Low
CUST-00519,Zara,Reddy,55,Female,Married,3,Degree,KwaZulu-Natal,Employed,30300.0,LSM 7-8,16600.0,8.5,33,856.81,13,2,0,Digital-Preferred,1,1,0,1,1,0,4,728,0.364,9999,Low
